workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	noun	Continuation	trial	distractor_condition
16	filler	Filler_43	839	yes	who	2	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1113	yes	the	3	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1015	yes	readers	4	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1672	yes	supported	5	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1639	yes	pressured	6	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1584	yes	the	7	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1600	yes	dean	8	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1094	yes	because	9	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	944	yes	she	10	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	961	yes	thought	11	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1288	yes	that	12	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1799	yes	censorship	13	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	928	yes	was	14	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1191	yes	never	15	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	filler	Filler_43	1791	yes	appropriate.	16	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	17	NA
16	critical_incompatible	Critical_12	1007	yes	The	0	REGION_D0	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	1567	yes	assessment	1	REGION_N0	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	832	yes	that	2	REGION_0_0	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	960	yes	the	3	REGION_0_1	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	2358	yes	extremist	4	REGION_0_2	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	1097	yes	was	5	REGION_2_0	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	1600	yes	arrested	6	REGION_2_1	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	1952	yes	was	7	REGION_3_0	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	1543	yes	widely	8	REGION_3_1	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	critical_incompatible	Critical_12	1144	yes	acknowledged.	9	REGION_3_2	NA	The assessment that the extremist was arrested was widely acknowledged.	assessment	was_widely_acknowledged.	41	dist1
16	filler	Filler_27	902	yes	The	0	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1464	yes	company	1	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1553	yes	was	2	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1031	yes	sure	3	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	928	yes	that	4	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	2168	yes	its	5	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	815	yes	new	6	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	927	yes	product,	7	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	944	yes	which	8	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1584	yes	its	9	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	2136	yes	researchers	10	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1024	yes	had	11	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1400	yes	developed,	12	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1278	yes	would	13	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	905	yes	soon	14	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	944	yes	be	15	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1135	yes	sold	16	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_27	1160	yes	out.	17	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	47	NA
16	filler	Filler_51	1118	yes	The	0	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1399	yes	rebels	1	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	2064	no	who	2	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	2208	yes	were	3	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1248	yes	in	4	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	790	yes	the	5	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1953	yes	jungle	6	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1046	yes	captured	7	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	633	yes	the	8	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	2031	yes	diplomat	9	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1449	yes	after	10	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	775	yes	they	11	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	2318	yes	threatened	12	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	801	yes	to	13	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1208	yes	kill	14	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1340	yes	his	15	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1032	yes	family	16	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1258	yes	for	17	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1432	yes	not	18	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	1056	yes	complying	19	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	839	yes	with	20	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	737	yes	their	21	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	filler	Filler_51	999	yes	demands.	22	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	23	NA
16	critical_incompatible	Critical_2	703	yes	The	0	REGION_D0	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_incompatible	Critical_2	1888	yes	belief	1	REGION_N0	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_incompatible	Critical_2	680	yes	that	2	REGION_0_0	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_incompatible	Critical_2	679	yes	the	3	REGION_0_1	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_incompatible	Critical_2	1472	yes	commander	4	REGION_0_2	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_incompatible	Critical_2	743	yes	was	5	REGION_2_0	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_incompatible	Critical_2	1280	yes	fired	6	REGION_2_1	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_incompatible	Critical_2	1768	yes	troubled	7	REGION_3_0	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_incompatible	Critical_2	864	yes	people.	8	REGION_3_1	NA	The belief that the commander was fired troubled people.	belief	troubled_people.	30	dist1
16	critical_compatible	Critical_1	845	yes	The	0	REGION_D0	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	1720	yes	admission	1	REGION_N0	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	727	yes	that	2	REGION_0_0	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	768	yes	the	3	REGION_0_1	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	1480	yes	consultant	4	REGION_0_2	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	3918	yes	surprised	5	REGION_2_0	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	855	yes	the	6	REGION_2_1	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	1320	yes	janitor	7	REGION_2_2	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	2263	yes	shocked	8	REGION_3_0	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	critical_compatible	Critical_1	1103	yes	everyone.	9	REGION_3_1	NA	The admission that the consultant surprised the janitor shocked everyone.	admission	shocked_everyone.	28	dist1
16	filler	Filler_39	1022	yes	The	0	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	1367	yes	fans	1	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	930	yes	at	2	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	1191	yes	the	3	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	1055	yes	concert	4	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	840	yes	loved	5	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	680	yes	the	6	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	856	yes	guitarist	7	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	887	yes	because	8	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	648	yes	he	9	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	664	yes	played	10	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	592	yes	with	11	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	1789	yes	so	12	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	841	yes	much	13	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Filler_39	656	yes	energy.	14	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	43	NA
16	filler	Practice_0	1230	yes	The	0	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	1816	yes	semester	1	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	1984	yes	will	2	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	943	yes	start	3	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	840	yes	next	4	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	721	yes	week,	5	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	928	yes	but	6	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	1032	yes	the	7	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	1239	yes	students	8	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	960	yes	and	9	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	1080	yes	teachers	10	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	1143	yes	are	11	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	832	yes	not	12	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Practice_0	1696	yes	ready.	13	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
16	filler	Filler_26	1422	yes	The	0	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	1391	yes	administrator	1	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	936	yes	who	2	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	2735	yes	the	3	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	903	yes	nurse	4	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	1271	yes	from	5	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	688	yes	the	6	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	766	yes	clinic	7	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	1440	yes	supervised	8	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	1552	yes	scolded	9	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	888	yes	the	10	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	928	yes	medic	11	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	1280	yes	while	12	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	991	yes	a	13	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	2056	yes	patient	14	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	863	yes	was	15	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	1855	yes	brought	16	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	720	yes	into	17	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	670	yes	the	18	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	1289	yes	emergency	19	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_26	975	yes	room.	20	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	13	NA
16	filler	Filler_50	734	yes	The	0	NA	NA	The producer shoots a new movie every year.	NA	NA	29	NA
16	filler	Filler_50	1279	yes	producer	1	NA	NA	The producer shoots a new movie every year.	NA	NA	29	NA
16	filler	Filler_50	983	yes	shoots	2	NA	NA	The producer shoots a new movie every year.	NA	NA	29	NA
16	filler	Filler_50	800	yes	a	3	NA	NA	The producer shoots a new movie every year.	NA	NA	29	NA
16	filler	Filler_50	895	yes	new	4	NA	NA	The producer shoots a new movie every year.	NA	NA	29	NA
16	filler	Filler_50	696	yes	movie	5	NA	NA	The producer shoots a new movie every year.	NA	NA	29	NA
16	filler	Filler_50	632	yes	every	6	NA	NA	The producer shoots a new movie every year.	NA	NA	29	NA
16	filler	Filler_50	968	yes	year.	7	NA	NA	The producer shoots a new movie every year.	NA	NA	29	NA
16	filler	Filler_16	742	yes	The	0	NA	NA	The photographer processed the film on time.	NA	NA	31	NA
16	filler	Filler_16	1351	yes	photographer	1	NA	NA	The photographer processed the film on time.	NA	NA	31	NA
16	filler	Filler_16	1399	yes	processed	2	NA	NA	The photographer processed the film on time.	NA	NA	31	NA
16	filler	Filler_16	688	yes	the	3	NA	NA	The photographer processed the film on time.	NA	NA	31	NA
16	filler	Filler_16	951	yes	film	4	NA	NA	The photographer processed the film on time.	NA	NA	31	NA
16	filler	Filler_16	856	yes	on	5	NA	NA	The photographer processed the film on time.	NA	NA	31	NA
16	filler	Filler_16	1511	yes	time.	6	NA	NA	The photographer processed the film on time.	NA	NA	31	NA
16	filler	Filler_55	781	yes	The	0	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1488	yes	cook	1	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1449	yes	who	2	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1224	yes	the	3	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	720	yes	servant	4	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	975	yes	in	5	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1032	yes	the	6	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	831	yes	kitchen	7	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1000	yes	hired	8	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1543	no	offended	9	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1711	yes	the	10	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	969	yes	butler	11	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	976	yes	and	12	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1087	yes	then	13	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1591	yes	left	14	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	736	yes	the	15	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1120	yes	mansion	16	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1184	yes	early	17	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	672	yes	to	18	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	824	yes	see	19	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	712	yes	a	20	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	815	yes	movie	21	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1448	yes	at	22	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	766	yes	the	23	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	1937	yes	local	24	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	filler	Filler_55	911	yes	theater.	25	NA	NA	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	NA	NA	33	NA
16	critical_compatible	Critical_14	687	yes	The	0	REGION_D0	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	976	yes	declaration	1	REGION_N0	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	895	yes	that	2	REGION_0_0	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	809	yes	the	3	REGION_0_1	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	1919	yes	sculptor	4	REGION_0_2	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	784	yes	was	5	REGION_2_0	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	1143	yes	popular	6	REGION_2_1	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	937	yes	was	7	REGION_3_0	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	919	yes	no	8	REGION_3_1	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	critical_compatible	Critical_14	894	yes	surprise.	9	REGION_3_2	NA	The declaration that the sculptor was popular was no surprise.	declaration	was_no_surprise.	46	dist1
16	filler	Practice_1	3399	yes	The	0	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	2815	yes	mother	1	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	2191	yes	of	2	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1832	yes	the	3	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1751	yes	prisoner	4	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1591	yes	sent	5	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1872	yes	him	6	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1528	yes	packages	7	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1501	yes	that	8	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1361	yes	contained	9	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1406	yes	cookies	10	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Practice_1	1967	yes	and	11	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
